verse	verse_part	token	pos	lemma	lemma_filtered	voc	domain	subdomain
Ps_7_16	1	['λάκκον', 'ὤρυξεν', 'καὶ', 'ἀνέσκαψεν', 'αὐτὸν', 'καὶ', 'ἐμπεσεῖται', 'εἰς', 'βόθρον', 'ὃν', 'εἰργάσατο']	['NOUN', 'VERB', 'CON', 'VERB', 'PRON', 'CON', 'VERB', 'PREP', 'NOUN', 'PRON', 'VERB']	['λακκος', 'ορυσσω', 'και', 'ανασκαπτω', 'αυτος', 'και', 'εμπιπτω', 'εις', 'βοθρος', 'ος', 'εργαζομαι']	['λακκος', 'ορυσσω', 'ανασκαπτω', 'εμπιπτω', 'βοθρος', 'εργαζομαι']	['ανασκαπτω', 'βοθρος', 'εμπιπτω', 'εργαζομαι', 'λακκος', 'ορυσσω']	['Case', 'Perform,Do', 'Artifacts', 'Be,Become,Exist,Happen', 'Possess,Transfer,Exchange', 'Physical Events and States', 'Linear Movement', 'Physical Impact', 'Geographical Objects and Features']	['Earn,Gain,Do Business', 'Work,Toil', 'Depressions and Holes', 'State', 'Constructions for Holding Water', 'Agent of a Numerable Event', 'Experiencer', 'Dig', 'Fall']
Ps_7_17	1	['ἐπιστρέψει', 'ὁ', 'πόνος', 'αὐτοῦ', 'εἰς', 'κεϕαλὴν', 'αὐτοῦ', 'καὶ', 'ἐπὶ', 'κορυϕὴν', 'αὐτοῦ', 'ἡ', 'ἀδικία', 'αὐτοῦ', 'καταβήσεται']	['VERB', 'DET', 'NOUN', 'PRON', 'PREP', 'PRON', 'PRON', 'CON', 'PREP', 'CON', 'PRON', 'DET', 'NOUN', 'PRON', 'VERB']	['επιστρεφω', 'ο', 'πονος', 'αυτος', 'εις', 'κεφαλη', 'αυτος', 'και', 'επι', 'κορυφη', 'αυτος', 'ο', 'αδικια', 'αυτος', 'καταβαινω']	['επιστρεφω', 'πονος', 'κεφαλη', 'κορυφη', 'αδικια', 'καταβαινω']	['αδικια', 'επιστρεφω', 'καταβαινω', 'κεφαλη', 'κορυφη', 'πονος']	['Hold a View,Believe,Trust', 'Moral and Ethical Qualities and Related Behavior', 'Perform,Do', 'Status', 'Non-Linear Movement', 'Attitudes and Emotions', 'Constructions', 'Physiological Processes and States', 'Linear Movement', 'Activities Involving Clothing and Adorning', 'Sensory Events and States', 'Behavior and Related States', 'Body,Body Parts,and Body Products']	['Parts and Areas of Buildings', 'Tire,Rest', 'Pain,Suffering', 'High Status or Rank including persons of high status', 'Acceptable To,To Be Pleased With', 'Parts of the Body', 'Work,Toil', 'Change an Opinion Concerning Truth', 'Just,Righteous', 'High,Low,Deep', 'Return', 'Change Behavior', 'Come/Go Down,Descend']
Ps_7_18	1	['ἐξομολογήσομαι', 'κυρίῳ', 'κατὰ', 'τὴν', 'δικαιοσύνην', 'αὐτοῦ', 'καὶ', 'ψαλῶ', 'τῷ', 'ὀνόματι', 'κυρίου', 'τοῦ', 'ὑψίστου']	['VERB', 'NOUN', 'PREP', 'DET', 'NOUN', 'PRON', 'CON', 'VERB', 'DET', 'NOUN', 'NOUN', 'DET', 'ADJ']	['εξομολογεω', 'κυριος', 'κατα', 'ο', 'δικαιοσυνη', 'αυτος', 'και', 'ψαλλω', 'ο', 'ονομα', 'κυριος', 'ο', 'υψιστος']	['εξομολογεω', 'κυριος', 'δικαιοσυνη', 'ψαλλω', 'ονομα', 'κυριος', 'υψιστος']	['δικαιοσυνη', 'εξομολογεω', 'κυριος', 'ονομα', 'υψιστος', 'ψαλλω']	['Geographical Objects and Features', 'Moral and Ethical Qualities and Related Behavior', 'Religious Activities', 'Nature,Class,Example', 'Status', 'Communication', 'People', 'Supernatural Beings and Powers', 'Possess,Transfer,Exchange', 'Control,Rule', 'Association']	['Human Beings', 'High Status or Rank including persons of high status', 'Insult,Slander', 'Have,Possess,Property,Owner', 'Name', 'Praise', 'Establish or Confirm a Relation', 'Witness,Testify', 'Religious Practice', 'Class,Kind', 'Thanks', 'Worship,Reverence', 'Rule,Govern', 'Regions Above the Earth', 'Sing,Lament', 'Just,Righteous', 'Admit,Confess,Deny', 'Supernatural Beings', 'Give', 'Profess Allegiance', 'Agree']
Ps_8_1	1	['Εἰς', 'τὸ', 'τέλος', 'ὑπὲρ', 'τῶν', 'ληνῶν', 'ψαλμὸς', 'τῷ', 'Δαυιδ']	['PREP', 'DET', 'NOUN', 'PREP', 'DET', 'NOUN', 'NOUN', 'DET', 'PROPN']	['εις', 'ο', 'τελος', 'υπερ', 'ο', 'ληνος', 'ψαλμος', 'ο', 'Δαβιδ']	['τελος', 'ληνος', 'ψαλμος', 'Δαβιδ']	['Δαβιδ', 'ληνος', 'τελος', 'ψαλμος']	['Communication', 'Sequence', 'Time', 'Possess,Transfer,Exchange', 'Constructions', 'Degree', 'Relations']	['Sing,Lament', 'Result', 'A Point of Time with Reference to Duration of Time: Beginning,End', 'Purpose', 'Miscellaneous Constructions', 'Tax,Tribute', 'Completely,Enough Completive Degree']
Ps_8_2	1	['Κύριε', 'ὁ', 'κύριος', 'ἡμῶν', 'ὡς', 'θαυμαστὸν', 'τὸ', 'ὄνομά', 'σου', 'ἐν', 'πάσῃ', 'τῇ', 'γῇ']	['NOUN', 'DET', 'NOUN', 'PRON', 'ADV', 'ADJ', 'DET', 'NOUN', 'PRON', 'PREP', 'DET', 'DET', 'NOUN']	['κυριος', 'ο', 'κυριος', 'ημων', 'ως', 'θαυμαστος', 'ο', 'ονομα', 'σου', 'εν', 'πας', 'ο', 'γη']	['κυριος', 'κυριος', 'θαυμαστος', 'ονομα', 'πας', 'γη']	['γη', 'θαυμαστος', 'κυριος', 'ονομα', 'πας']	['Religious Activities', 'Nature,Class,Example', 'Status', 'People', 'Communication', 'Attitudes and Emotions', 'Quantity', 'Supernatural Beings and Powers', 'Time', 'Possess,Transfer,Exchange', 'Control,Rule', 'Natural Substances', 'Degree', 'Whole,Unite,Part,Divide', 'Geographical Objects and Features']	['Human Beings', 'High Status or Rank including persons of high status', 'Insult,Slander', 'Have,Possess,Property,Owner', 'The Earths Surface', 'A Point of Time without Reference to Other Points of Time: Time,Occasion,Ever,Often', 'Name', 'Universe,Creation', 'Sociopolitical Areas', 'Surprise,Astonish', 'Witness,Testify', 'Earth,Mud,Sand,Rock', 'Class,Kind', 'Worship,Reverence', 'Rule,Govern', 'Whole', 'Duration of Time without Reference to Points or Units of Time: Time,Spend Time,Always,Eternal,Old,Immediately,Young', 'Land in Contrast With the Sea', 'All,Any,Each,Every Totality', 'Supernatural Beings', 'Completely,Enough Completive Degree']
Ps_8_2	2	['ὅτι', 'ἐπήρθη', 'ἡ', 'μεγαλοπρέπειά', 'σου', 'ὑπεράνω', 'τῶν', 'οὐρανῶν']	['ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PREP', 'DET', 'NOUN']	['οτι', 'επαιρω', 'ο', 'μεγαλοπρεπεια', 'σου', 'υπερανω', 'ο', 'ουρανος']	['επαιρω', 'μεγαλοπρεπεια', 'υπερανω', 'ουρανος']	['επαιρω', 'μεγαλοπρεπεια', 'ουρανος', 'υπερανω']	['Moral and Ethical Qualities and Related Behavior', 'Animals', 'Hostility,Strife', 'Communication', 'Status', 'Attitudes and Emotions', 'Spacial Positions', 'Supernatural Beings and Powers', 'Linear Movement', 'Sensory Events and States', 'Geographical Objects and Features']	['Above,Below', 'Supernatural Beings', 'High Status or Rank including persons of high status', 'Rebellion', 'Opposition,Hostility', 'The Earths Surface', 'Birds', 'Arrogance,Haughtiness,Pride', 'Come/Go Up,Ascend', 'Courage,Boldness', 'Glorious', 'Speak,Talk', 'See', 'Universe,Creation', 'Supernatural Powers', 'Regions Above the Earth']
Ps_8_3	1	['ἐκ', 'στόματος', 'νηπίων', 'καὶ', 'θηλαζόντων', 'κατηρτίσω', 'αἶνον']	['PREP', 'NOUN', 'ADJ', 'CON', 'VERB', 'VERB', 'NOUN']	['εκ', 'στομα', 'νηπιος', 'και', 'θηλαζω', 'καταρτιζω', 'αινος']	['στομα', 'νηπιος', 'θηλαζω', 'καταρτιζω', 'αινος']	['αινος', 'θηλαζω', 'καταρτιζω', 'νηπιος', 'στομα']	['Perform,Do', 'Adequate,Qualified', 'Communication', 'Be,Become,Exist,Happen', 'Violence,Harm,Destroy,Kill', 'Spacial Positions', 'Features of Objects', 'Names of Persons and Places', 'Physiological Processes and States', 'Body,Body Parts,and Body Products']	['Keep Silent', 'Parts of the Body', 'Shapes', 'Harm,Wound', 'Praise', 'In Front Of,Face To Face,In Back Of,Behind', 'Children', 'Eat,Drink', 'Speak Truth,Speak Falsehood', 'Speak,Talk', 'Happen', 'Make,Create']
Ps_8_3	2	['ἕνεκα', 'τῶν', 'ἐχθρῶν', 'σου', 'τοῦ', 'καταλῦσαι', 'ἐχθρὸν', 'καὶ', 'ἐκδικητήν']	['PREP', 'DET', 'ADJ', 'PRON', 'DET', 'VERB', 'ADJ', 'CON', 'NOUN']	['ενεκα', 'ο', 'εχθρος', 'σου', 'ο', 'καταλυω', 'εχθρος', 'και', 'εκδικητης']	['ενεκα', 'εχθρος', 'καταλυω', 'εχθρος', 'εκδικητης']	['εκδικητης', 'ενεκα', 'εχθρος', 'καταλυω']	['Case', 'Hostility,Strife', 'Violence,Harm,Destroy,Kill', 'Be,Become,Exist,Happen', 'Relations', 'Power,Force', 'Association']	['Cause and/or Reason', 'Opposition,Hostility', 'Reason Participant', 'Purpose', 'Judge,Condemn,Acquit', 'Exist', 'Revenge', 'Destroy', 'Show Hospitality']
Ps_8_4	1	['ὅτι', 'ὄψομαι', 'τοὺς', 'οὐρανούς', 'ἔργα', 'τῶν', 'δακτύλων', 'σου', 'σελήνην', 'καὶ', 'ἀστέρας', 'ἃ', 'σὺ', 'ἐθεμελίωσας']	['ADV', 'VERB', 'DET', 'NOUN', 'NOUN', 'DET', 'NOUN', 'PRON', 'NOUN', 'CON', 'NOUN', 'PRON', 'PRON', 'VERB']	['οτι', 'οραω', 'ο', 'ουρανος', 'εργον', 'ο', 'δακτυλος', 'σου', 'σεληνη', 'και', 'αστηρ', 'ος', 'συ', 'θεμελιοω']	['οραω', 'ουρανος', 'εργον', 'δακτυλος', 'σεληνη', 'αστηρ', 'θεμελιοω']	['αστηρ', 'δακτυλος', 'εργον', 'θεμελιοω', 'οραω', 'ουρανος', 'σεληνη']	['Geographical Objects and Features', 'Hold a View,Believe,Trust', 'Case', 'Perform,Do', 'Animals', 'Association', 'Be,Become,Exist,Happen', 'Understand', 'Supernatural Beings and Powers', 'Think', 'Learn', 'Constructions', 'Discourse Markers', 'Sensory Events and States', 'Power,Force', 'Body,Body Parts,and Body Products']	['The Earths Surface', 'Learn', 'Supernatural Powers', 'Universe,Creation', 'Visit', 'Parts and Areas of Buildings', 'Parts of the Body', 'See', 'Happen', 'Regions Above the Earth', 'To Think About,with the Implied Purpose of Responding Appropriately', 'Heavenly Bodies', 'Trust,Rely', 'Prompters of Attention', 'Do,Perform', 'Supernatural Beings', 'Markers of Emphasis', 'Work,Toil', 'Birds', 'Experiencer', 'Come To Understand']
Ps_8_5	1	['τί', 'ἐστιν', 'ἄνθρωπος', 'ὅτι', 'μιμνῄσκῃ', 'αὐτοῦ', 'ἢ', 'υἱὸς', 'ἀνθρώπου', 'ὅτι', 'ἐπισκέπτῃ', 'αὐτόν']	['PRON', 'VERB', 'NOUN', 'CON', 'VERB', 'PRON', 'CON', 'NOUN', 'NOUN', 'CON', 'VERB', 'PRON']	['τις', 'ειμι', 'ανθρωπος', 'οτι', 'μιμνησκω', 'αυτος', 'η', 'υιος', 'ανθρωπος', 'οτι', 'επισκεπτομαι', 'αυτος']	['ανθρωπος', 'μιμνησκω', 'υιος', 'ανθρωπος', 'επισκεπτομαι']	['ανθρωπος', 'επισκεπτομαι', 'μιμνησκω', 'υιος']	['Help,Care For', 'Animals', 'Nature,Class,Example', 'Association', 'People', 'Guide,Discipline,Follow', 'Supernatural Beings and Powers', 'Think', 'Existence in Space', 'Memory and Recall', 'Kinship Terms', 'Psychological Faculties', 'Groups and Classes of Persons and Members of Such Groups and Classes', 'Behavior and Related States', 'Body,Body Parts,and Body Products']	['Human Beings', 'Body', 'To Choose,To Select,To Prefer', 'Recalling from Memory', 'Visit', 'General', 'Follow,Be a Disciple', 'Class,Kind', 'Care For,Take Care Of', 'Be in a Place', 'Males', 'Animals', 'Recalling and Responding with Appropriate Action', 'Supernatural Beings', 'Kinship Relations Based upon Marriage', 'Kinship Relations Involving Successive Generations', 'Particular Patterns of Behavior', 'Persons For Whom There Is Affectionate Concern', 'Socio-Political', 'Socio-Religious']
Ps_8_6	1	['ἠλάττωσας', 'αὐτὸν', 'βραχύ', 'τι', 'παρ', 'ἀγγέλους', 'δόξῃ', 'καὶ', 'τιμῇ', 'ἐστεϕάνωσας', 'αὐτόν']	['VERB', 'PRON', 'ADJ', 'DET', 'PREP', 'NOUN', 'NOUN', 'CON', 'NOUN', 'PRON', 'PRON']	['ελαττοω', 'αυτος', 'βραχυς', 'τις', 'παρα', 'αγγελος', 'δοξα', 'και', 'τιμη', 'στεφανοω', 'αυτος']	['ελαττοω', 'βραχυς', 'αγγελος', 'δοξα', 'τιμη', 'στεφανοω']	['αγγελος', 'βραχυς', 'δοξα', 'ελαττοω', 'στεφανοω', 'τιμη']	['Status', 'Communication', 'Quantity', 'Attitudes and Emotions', 'Value', 'Supernatural Beings and Powers', 'Features of Objects', 'Time', 'Possess,Transfer,Exchange', 'Physical Events and States', 'Degree', 'Power,Force', 'Geographical Objects and Features']	['Much,Little Masses,Collectives,Extensions', 'Valuable,Lacking in Value', 'Duration of Time without Reference to Points or Units of Time: Time,Spend Time,Always,Eternal,Old,Immediately,Young', 'Supernatural Beings', 'High Status or Rank including persons of high status', 'Many,Few Countables', 'Honor or Respect in Relation to Status', 'Supernatural Powers', 'Low Status or Rank including persons of low status', 'Give', 'Pride legitimate', 'Praise', 'Pay,Price,Cost', 'About,Approximately,Almost,Hardly Approximate Degree', 'Light', 'Glorious', 'Inform,Announce', 'Regions Above the Earth']
Ps_8_7	1	['καὶ', 'κατέστησας', 'αὐτὸν', 'ἐπὶ', 'τὰ', 'ἔργα', 'τῶν', 'χειρῶν', 'σου', 'πάντα', 'ὑπέταξας', 'ὑποκάτω', 'τῶν', 'ποδῶν', 'αὐτοῦ']	['CON', 'VERB', 'PRON', 'PREP', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'ADJ', 'VERB', 'PREP', 'DET', 'NOUN', 'PRON']	['και', 'καθιστημι', 'αυτος', 'επι', 'ο', 'εργον', 'ο', 'χειρ', 'σου', 'πας', 'υποτασσω', 'υποκατω', 'ο', 'πους', 'αυτος']	['καθιστημι', 'εργον', 'χειρ', 'πας', 'υποτασσω', 'υποκατω', 'πους']	['εργον', 'καθιστημι', 'πας', 'πους', 'υποκατω', 'υποτασσω', 'χειρ']	['Case', 'Nature,Class,Example', 'Quantity', 'People', 'Spacial Positions', 'Guide,Discipline,Follow', 'Body,Body Parts,and Body Products', 'Time', 'Possess,Transfer,Exchange', 'Degree', 'Power,Force', 'Perform,Do', 'Be,Become,Exist,Happen', 'Whole,Unite,Part,Divide', 'Aspect', 'Moral and Ethical Qualities and Related Behavior', 'Control,Rule', 'Linear Movement', 'Behavior and Related States', 'Association']	['Above,Below', 'Human Beings', 'Lead,Bring,Take', 'A Point of Time without Reference to Other Points of Time: Time,Occasion,Ever,Often', 'State', 'Control,Restrain', 'Parts of the Body', 'Agent,Personal or Nonpersonal,Causative or Immediate,Direct or Indirect', 'Class,Kind', 'Obey,Disobey', 'Whole', 'Duration of Time without Reference to Points or Units of Time: Time,Spend Time,Always,Eternal,Old,Immediately,Young', 'Seize,Take into Custody', 'Assign to a Role or Function', 'Do,Perform', 'Begin,Start', 'Show Hospitality', 'All,Any,Each,Every Totality', 'Work,Toil', 'Humility', 'Give', 'Particular Patterns of Behavior', 'Completely,Enough Completive Degree']
Ps_8_8	1	['πρόβατα', 'καὶ', 'βόας', 'πάσας', 'ἔτι', 'δὲ', 'καὶ', 'τὰ', 'κτήνη', 'τοῦ', 'πεδίου']	['NOUN', 'CON', 'NOUN', 'DET', 'ADV', 'ADV', 'ADV', 'DET', 'NOUN', 'DET', 'NOUN']	['προβατον', 'και', 'βους', 'πας', 'ετι', 'δε', 'και', 'ο', 'κτηνος', 'ο', 'πεδιον']	['προβατον', 'βους', 'πας', 'κτηνος', 'πεδιον']	['βους', 'κτηνος', 'πας', 'πεδιον', 'προβατον']	['Animals', 'Nature,Class,Example', 'Quantity', 'Time', 'Names of Persons and Places', 'Degree', 'Whole,Unite,Part,Divide', 'Groups and Classes of Persons and Members of Such Groups and Classes']	['All,Any,Each,Every Totality', 'Duration of Time without Reference to Points or Units of Time: Time,Spend Time,Always,Eternal,Old,Immediately,Young', 'Animals', 'A Point of Time without Reference to Other Points of Time: Time,Occasion,Ever,Often', 'The Earths Surface', 'Class,Kind', 'Completely,Enough Completive Degree', 'Socio-Religious', 'Whole']
Ps_8_9	1	['τὰ', 'πετεινὰ', 'τοῦ', 'οὐρανοῦ', 'καὶ', 'τοὺς', 'ἰχθύας', 'τῆς', 'θαλάσσης', 'τὰ', 'διαπορευόμενα', 'τρίβους', 'θαλασσῶν']	['DET', 'NOUN', 'DET', 'NOUN', 'CON', 'DET', 'NOUN', 'DET', 'NOUN', 'DET', 'VERB', 'NOUN', 'NOUN']	['ο', 'πετεινος', 'ο', 'ουρανος', 'και', 'ο', 'ιχθυς', 'ο', 'θαλασσα', 'ο', 'διαπορευομαι', 'τριβος', 'θαλασσα']	['πετεινος', 'ουρανος', 'ιχθυς', 'θαλασσα', 'διαπορευομαι', 'τριβος', 'θαλασσα']	['διαπορευομαι', 'θαλασσα', 'ιχθυς', 'ουρανος', 'πετεινος', 'τριβος']	['Linear Movement', 'Animals', 'Supernatural Beings and Powers', 'Geographical Objects and Features']	['Travel,Journey', 'Supernatural Beings', 'The Earths Surface', 'Birds', 'Bodies of Water', 'Supernatural Powers', 'Fishes and Other Sea Creatures', 'Thoroughfares: Roads,Streets,Paths,etc.', 'Universe,Creation', 'Regions Above the Earth']
Ps_8_10	1	['κύριε', 'ὁ', 'κύριος', 'ἡμῶν', 'ὡς', 'θαυμαστὸν', 'τὸ', 'ὄνομά', 'σου', 'ἐν', 'πάσῃ', 'τῇ', 'γῇ']	['NOUN', 'DET', 'NOUN', 'PRON', 'ADV', 'ADJ', 'DET', 'NOUN', 'PRON', 'PREP', 'DET', 'DET', 'NOUN']	['κυριος', 'ο', 'κυριος', 'ημων', 'ως', 'θαυμαστος', 'ο', 'ονομα', 'σου', 'εν', 'πας', 'ο', 'γη']	['κυριος', 'κυριος', 'θαυμαστος', 'ονομα', 'πας', 'γη']	['γη', 'θαυμαστος', 'κυριος', 'ονομα', 'πας']	['Religious Activities', 'Nature,Class,Example', 'Status', 'People', 'Communication', 'Attitudes and Emotions', 'Quantity', 'Supernatural Beings and Powers', 'Time', 'Possess,Transfer,Exchange', 'Control,Rule', 'Natural Substances', 'Degree', 'Whole,Unite,Part,Divide', 'Geographical Objects and Features']	['Human Beings', 'High Status or Rank including persons of high status', 'Insult,Slander', 'Have,Possess,Property,Owner', 'The Earths Surface', 'A Point of Time without Reference to Other Points of Time: Time,Occasion,Ever,Often', 'Name', 'Universe,Creation', 'Sociopolitical Areas', 'Surprise,Astonish', 'Witness,Testify', 'Earth,Mud,Sand,Rock', 'Class,Kind', 'Worship,Reverence', 'Rule,Govern', 'Whole', 'Duration of Time without Reference to Points or Units of Time: Time,Spend Time,Always,Eternal,Old,Immediately,Young', 'Land in Contrast With the Sea', 'All,Any,Each,Every Totality', 'Supernatural Beings', 'Completely,Enough Completive Degree']
