Ps	Verse	Part	Text	Trad
37	21	a	οἱ ἀνταποδιδόντες κακὰ ἀντὶ ἀγαθῶν ἐνδιέβαλλόν με, ἐπεὶ κατεδίωκον δικαιοσύνην,	Ceux qui rendent le mal pour le bien m'ont calomnié, parce que je recherchais la justice.
37	21	b	 καὶ ἀπέρριψάν με τὸν ἀγαπητὸν ὡσεὶ νεκρὸν ἐβδελυγμένον.	
37	22		μὴ ἐγκαταλίπῃς με, κύριε· ὁ θεός μου, μὴ ἀποστῇς ἀπ’ ἐμοῦ·	Ne m'abandonne pas, Seigneur mon Dieu, ne te détourne point de moi.
37	23		πρόσχες εἰς τὴν βοήθειάν μου, κύριε τῆς σωτηρίας μου.	Approche-toi pour me secourir, ô Dieu de mon salut !
38	1	b	Εἰς τὸ τέλος, τῷ Ιδιθουν· ᾠδὴ τῷ Δαυιδ.	Jusqu'à la Fin, sur Idithun. Hymne de David.
38	2	a	Εἶπα Φυλάξω τὰς ὁδούς μου τοῦ μὴ ἁμαρτάνειν ἐν γλώσσῃ μου· 	J'ai dit : J'observerai mes voies pour ne point pécher de la langue. 
38	2	b	ἐθέμην τῷ στόματί μου ϕυλακὴν ἐν τῷ συστῆναι τὸν ἁμαρτωλὸν ἐναντίον μου.	J'ai mis une garde à ma bouche, tandis que le pécheur se dressait contre moi.
38	3		ἐκωϕώθην καὶ ἐταπεινώθην καὶ ἐσίγησα ἐξ ἀγαθῶν, καὶ τὸ ἄλγημά μου ἀνεκαινίσθη.	Je suis resté muet, je me suis humilié ; je me suis abstenu même de bonnes paroles, et ma douleur s'en est accrue.
38	4	a	ἐθερμάνθη ἡ καρδία μου ἐντός μου, καὶ ἐν τῇ μελέτῃ μου ἐκκαυθήσεται πῦρ.	Mon cœur s'est échauffé en moi, et un feu s'allumera dans ma méditation.
38	4	b	 ἐλάλησα ἐν γλώσσῃ μου Γνώρισόν μοι, κύριε, τὸ πέρας μου	 J'ai dit de ma langue : Seigneur, fais-moi connaître ma fin 
38	5	b	 καὶ τὸν ἀριθμὸν τῶν ἡμερῶν μου, τίς ἐστιν, ἵνα γνῶ τί ὑστερῶ ἐγώ.	et quel est le nombre de mes jours, pour que je sache ce qui me reste.
38	6	a	ἰδοὺ παλαιστὰς ἔθου τὰς ἡμέρας μου, καὶ ἡ ὑπόστασίς μου ὡσεὶ οὐθὲν ἐνώπιόν σου·	Voilà tu as envieilli mes jours, et ma substance est comme rien devant toi.
38	6	b	 πλὴν τὰ σύμπαντα ματαιότης, πᾶς ἄνθρωπος ζῶν. 	 En vérité, toutes choses, tout homme vivant ne sont que vanité.
38	6	c	διάψαλμα.	
38	7	a	μέντοιγε ἐν εἰκόνι διαπορεύεται ἄνθρωπος, πλὴν μάτην ταράσσονται·	Cependant l'homme passe comme une ombre, et il se trouble follement.
38	7	b	 θησαυρίζει καὶ οὐ γινώσκει τίνι συνάξει αὐτά.	 Il thésaurise, et il ne sait pour qui il amassera ses trésors.
38	8		καὶ νῦν τίς ἡ ὑπομονή μου; οὐχὶ ὁ κύριος; καὶ ἡ ὑπόστασίς μου παρὰ σοῦ ἐστιν.	Et maintenant quelle est mon attente ? N'est-ce pas le Seigneur ? Et ma substance n'est-elle pas en toi ?
38	9		ἀπὸ πασῶν τῶν ἀνομιῶν μου ῥῦσαί με, ὄνειδος ἄϕρονι ἔδωκάς με.	Retire-moi de toutes mes iniquités, toi qui m'as donné en opprobre à l'insensé.
38	10		ἐκωϕώθην καὶ οὐκ ἤνοιξα τὸ στόμα μου, ὅτι σὺ εἶ ὁ ποιήσας με.	Je suis resté muet, et je n'ai point ouvert la bouche ; car c'est toi qui as fait cela.
38	11	a	ἀπόστησον ἀπ’ ἐμοῦ τὰς μάστιγάς σου· ἀπὸ τῆς ἰσχύος τῆς χειρός σου ἐγὼ ἐξέλιπον.	Détourne de moi mes plaies ; car j'ai défailli sous la force de tes mains.
38	12	a	ἐν ἐλεγμοῖς ὑπὲρ ἀνομίας ἐπαίδευσας ἄνθρωπον καὶ ἐξέτηξας ὡς ἀράχνην τὴν ψυχὴν αὐτοῦ· πλὴν μάτην ταράσσεται πᾶς ἄνθρωπος. 	Tu as châtié l'homme par tes réprimandes, à cause de son iniquité.  Tu as fait dessécher son âme comme la toile de l'araignée ; toutefois l'homme se trouble follement.
38	12	c	διάψαλμα.	
38	13	a	εἰσάκουσον τῆς προσευχῆς μου, κύριε, καὶ τῆς δεήσεώς μου ἐνώτισαι· τῶν δακρύων μου	Seigneur, écoute ma prière et ma supplication ; entends mes larmes ; 
38	13	b	 μὴ παρασιωπήσῃς, ὅτι πάροικος ἐγώ εἰμι παρὰ σοὶ καὶ παρεπίδημος καθὼς πάντες οἱ πατέρες μου.	ne garde pas le silence, car je suis sur la terre un passager, un voyageur comme l'ont été tous mes pères.
38	14		ἄνες μοι, ἵνα ἀναψύξω πρὸ τοῦ με ἀπελθεῖν καὶ οὐκέτι μὴ ὑπάρξω.	Épargne-moi, afin que je respire avant de disparaître ; et je ne serai plus.
39	1	b	Εἰς τὸ τέλος· τῷ Δαυιδ ψαλμός.	Jusqu'à la Fin. Psaume de David.
39	2	a	‘Υπομένων ὑπέμεινα τὸν κύριον, καὶ προσέσχεν μοι  καὶ εἰσήκουσεν τῆς δεήσεώς μου	J'ai attendu le Seigneur dans une vive attente, et il a fait attention à moi, et il a exaucé mon oraison,
39	3	a	καὶ ἀνήγαγέν με ἐκ λάκκου ταλαιπωρίας καὶ ἀπὸ πηλοῦ ἰλύος	Et il m'a tiré du lac de misère et du bourbier fangeux ; 
39	3	b	 καὶ ἔστησεν ἐπὶ πέτραν τοὺς πόδας μου καὶ κατηύθυνεν τὰ διαβήματά μου	et il a établi mes pieds sur le roc, et il a dirigé mes pas.
39	4	a	καὶ ἐνέβαλεν εἰς τὸ στόμα μου ᾆσμα καινόν, ὕμνον τῷ θεῷ ἡμῶν· 	Et il a mis sur mes lèvres un nouveau cantique, un hymne à notre Dieu. 
39	4	b	ὄψονται πολλοὶ καὶ ϕοβηθήσονται καὶ ἐλπιοῦσιν ἐπὶ κύριον.	Nombre d'hommes verront cela, et ils auront crainte ; et ils espéreront en Dieu.
39	5		μακάριος ἀνήρ, οὗ ἐστιν τὸ ὄνομα κυρίου ἐλπὶς αὐτοῦ καὶ οὐκ ἐνέβλεψεν εἰς ματαιότητας καὶ μανίας ψευδεῖς.	Heureux l'homme qui espère au nom du Seigneur, et qui n'a point eu de regards pour les vanités, ni pour de trompeuses folies.
39	6	a	πολλὰ ἐποίησας σύ, κύριε ὁ θεός μου, τὰ θαυμάσιά σου, καὶ τοῖς διαλογισμοῖς σου οὐκ ἔστιν τίς ὁμοιωθήσεταί σοι· 	Tu as fait, Seigneur mon Dieu, beaucoup de choses merveilleuses ; nul n'est semblable à toi en tes pensées ; 
39	6	b	ἀπήγγειλα καὶ ἐλάλησα, ἐπληθύνθησαν ὑπὲρ ἀριθμόν.	je les ai annoncées ; j'en ai parlé, elles sont innombrables.
39	7	a	θυσίαν καὶ προσϕορὰν οὐκ ἠθέλησας, ὠτία δὲ κατηρτίσω μοι·	Tu n'as voulu ni offrandes ni victimes ; mais tu m'as donné des oreilles ;
39	07-août	b	 ὁλοκαύτωμα καὶ περὶ ἁμαρτίας οὐκ ᾔτησας. τότε εἶπον ’Ιδοὺ ἥκω, 	 tu n'as demandé ni holocaustes ni oblations pour le péché. Alors j'ai dit : Voici que je viens. 
39	08-sept.	b-a	ἐν κεϕαλίδι βιβλίου γέγραπται περὶ ἐμοῦ· τοῦ ποιῆσαι τὸ θέλημά σου, ὁ θεός μου, 	En tête du livre il est écrit de moi
39	9	b	ἐβουλήθην καὶ τὸν νόμον σου ἐν μέσῳ τῆς κοιλίας μου.	Que je dois faire ta volonté, ô mon Dieu ; c'est ce que j'ai résolu, et ta loi est au milieu de mon cœur.
39	10		εὐηγγελισάμην δικαιοσύνην ἐν ἐκκλησίᾳ μεγάλῃ· ἰδοὺ τὰ χείλη μου οὐ μὴ κωλύσω· κύριε, σὺ ἔγνως.	J'ai prêché ta justice en une grande église, et voilà que je ne retiendrai point mes lèvres.
39	11	a	τὴν δικαιοσύνην σου οὐκ ἔκρυψα ἐν τῇ καρδίᾳ μου, τὴν ἀλήθειάν σου καὶ τὸ σωτήριόν σου εἶπα, 	Seigneur, tu connais ma justice ; je n'ai point caché ta justice en mon cœur, et j'ai dit ton salut. 
39	11	b	οὐκ ἔκρυψα τὸ ἔλεός σου καὶ τὴν ἀλήθειάν σου ἀπὸ συναγωγῆς πολλῆς.	Je n'ai point celé devant une assemblée nombreuse ni ta vérité ni ta miséricorde.
39	12		σὺ δέ, κύριε, μὴ μακρύνης τοὺς οἰκτιρμούς σου ἀπ’ ἐμοῦ· 	Toi donc, Seigneur, n'éloigne point de moi ta compassion ; ta vérité et ta miséricorde m'ont toujours secouru.
39	12		τὸ ἔλεός σου καὶ ἡ ἀλήθειά σου διὰ παντὸς ἀντελάβοντό μου.	Toi donc, Seigneur, n'éloigne point de moi ta compassion ; ta vérité et ta miséricorde m'ont toujours secouru.
39	13	a	ὅτι περιέσχον με κακά, ὧν οὐκ ἔστιν ἀριθμός, κατέλαβόν με αἱ ἀνομίαι μου, καὶ οὐκ ἠδυνήθην τοῦ βλέπειν· 	Car des maux innombrables m'ont environné, mes iniquités m'ont saisi, et je n'ai pu voir ;
39	13	b	ἐπληθύνθησαν ὑπὲρ τὰς τρίχας τῆς κεϕαλῆς μου, καὶ ἡ καρδία μου ἐγκατέλιπέν με.	 elles se sont multipliées plus que les cheveux de ma tête, et mon cœur a défailli.
39	14		εὐδόκησον, κύριε, τοῦ ῥύσασθαί με· κύριε, εἰς τὸ βοηθῆσαί μοι πρόσχες.	Seigneur, qu'il te plaise de me sauver ; Seigneur, regarde et secours-moi.
39	15	a	καταισχυνθείησαν καὶ ἐντραπείησαν ἅμα οἱ ζητοῦντες τὴν ψυχήν μου τοῦ ἐξᾶραι αὐτήν, 	Que ceux qui cherchent ma vie pour la détruire soient tous ensemble confondus et frappés de crainte ; 
39	15	b	ἀποστραϕείησαν εἰς τὰ ὀπίσω καὶ ἐντραπείησαν οἱ θέλοντές μοι κακά,	que ceux qui me veulent mal tournent le dos et soient couverts de honte !
39	16		κομισάσθωσαν παραχρῆμα αἰσχύνην αὐτῶν οἱ λέγοντές μοι Εὖγε εὖγε.	Que ceux qui me crient : Ha ! ha ! soient aussitôt chargés de confusion !
39	17	a	ἀγαλλιάσαιντο καὶ εὐϕρανθείησαν ἐπὶ σοὶ πάντες οἱ ζητοῦντές σε, κύριε, 	Que tous ceux qui te cherchent, Seigneur, tressaillent et se réjouissent ; que ceux qui aiment ton salut disent sans cesse : Que le Seigneur soit glorifié !
39	17	b	καὶ εἰπάτωσαν διὰ παντός Μεγαλυνθήτω ὁ κύριος, οἱ ἀγαπῶντες τὸ σωτήριόν σου.	Que tous ceux qui te cherchent, Seigneur, tressaillent et se réjouissent ; que ceux qui aiment ton salut disent sans cesse : Que le Seigneur soit glorifié !
39	18	a	ἐγὼ δὲ πτωχός εἰμι καὶ πένης· κύριος ϕροντιεῖ μου.	Et moi je suis un mendiant et un pauvre ; mais le Seigneur s'inquiètera de moi : 
39	18	b	 βοηθός μου καὶ ὑπερασπιστής μου σὺ εἶ· ὁ θεός μου, μὴ χρονίσῃς.	ô mon Dieu, tu es mon aide et mon protecteur, ne tarde pas.
40	1	b	Εἰς τὸ τέλος· ψαλμὸς τῷ Δαυιδ.	Jusqu'à la Fin, Psaume de David.
40	2		Μακάριος ὁ συνίων ἐπὶ πτωχὸν καὶ πένητα· ἐν ἡμέρᾳ πονηρᾷ ῥύσεται αὐτὸν ὁ κύριος.	Heureux celui qui comprend le mendiant et le pauvre ; aux jours mauvais Dieu le délivrera.
40	3	a	κύριος διαϕυλάξαι αὐτὸν καὶ ζήσαι αὐτὸν καὶ μακαρίσαι αὐτὸν ἐν τῇ γῇ 	Que le Seigneur le garde et le fasse vivre ; qu'il lui donne la félicité sur la terre ; qu'il ne le livre pas aux mains de ses ennemis.
40	3	b	καὶ μὴ παραδῴη αὐτὸν εἰς χεῖρας ἐχθροῦ αὐτοῦ.	Que le Seigneur le garde et le fasse vivre ; qu'il lui donne la félicité sur la terre ; qu'il ne le livre pas aux mains de ses ennemis.
40	4		κύριος βοηθήσαι αὐτῷ ἐπὶ κλίνης ὀδύνης αὐτοῦ· ὅλην τὴν κοίτην αὐτοῦ ἔστρεψας ἐν τῇ ἀρρωστίᾳ αὐτοῦ.	Que le Seigneur lui porte secours sur le lit de sa douleur, tu as remué toute sa couche en son infirmité.
40	5		ἐγὼ εἶπα Κύριε, ἐλέησόν με· ἴασαι τὴν ψυχήν μου, ὅτι ἥμαρτόν σοι.	Pour moi, j'ai dit : Seigneur, aie pitié de moi, guéris mon âme ; car j'ai péché contre toi.
40	6		οἱ ἐχθροί μου εἶπαν κακά μοι Πότε ἀποθανεῖται, καὶ ἀπολεῖται τὸ ὄνομα αὐτοῦ;	Mes ennemis ont mal parlé contre moi : Quand mourra-t-il ? quand périra son nom ?
40	7	a	καὶ εἰ εἰσεπορεύετο τοῦ ἰδεῖν, μάτην ἐλάλει· 	Si l'un d'eux entrait pour me voir, son cœur parlait faussement ; il amassait en lui-même son iniquité ;
40	7	b	ἡ καρδία αὐτοῦ συνήγαγεν ἀνομίαν ἑαυτῷ, ἐξεπορεύετο ἔξω καὶ ἐλάλει.	 il sortait, et il parlait avec d'autres.
40	8		ἐπὶ τὸ αὐτὸ κατ’ ἐμοῦ ἐψιθύριζον πάντες οἱ ἐχθροί μου, κατ’ ἐμοῦ ἐλογίζοντο κακά μοι,	Tous mes ennemis chuchotaient contre moi ; ils tramaient ma perte.
40	9		λόγον παράνομον κατέθεντο κατ’ ἐμοῦ Μὴ ὁ κοιμώμενος οὐχὶ προσθήσει τοῦ ἀναστῆναι;	Ils ont formé un dessein inique contre moi ; mais celui qui est couché ne pourra-t-il ressusciter ?
40	10		καὶ γὰρ ὁ ἄνθρωπος τῆς εἰρήνης μου, ἐϕ’ ὃν ἤλπισα, ὁ ἐσθίων ἄρτους μου, ἐμεγάλυνεν ἐπ’ ἐμὲ πτερνισμόν·	Car l'homme de ma paix, en qui j'avais espéré, celui qui mangeait mon pain, a levé fièrement son talon sur moi.
40	11		σὺ δέ, κύριε, ἐλέησόν με καὶ ἀνάστησόν με, καὶ ἀνταποδώσω αὐτοῖς.	Mais toi, Seigneur, aie pitié de moi et ressuscite-moi, et je leur rendrai ce qu'ils méritent.
40	12		ἐν τούτῳ ἔγνων ὅτι τεθέληκάς με, ὅτι οὐ μὴ ἐπιχαρῇ ὁ ἐχθρός μου ἐπ’ ἐμέ.	En cela j'ai connu que tu m'as aimé ; car mon ennemi ne se réjouira point de moi.
40	13		ἐμοῦ δὲ διὰ τὴν ἀκακίαν ἀντελάβου, καὶ ἐβεβαίωσάς με ἐνώπιόν σου εἰς τὸν αἰῶνα.	Tu m'as protégé à cause de mon innocence ; et tu m'as établi devant toi pour toujours.
40	14		Εὐλογητὸς κύριος ὁ θεὸς Ισραηλ ἀπὸ τοῦ αἰῶνος καὶ εἰς τὸν αἰῶνα. γένοιτο γένοιτο.	Béni soit le Seigneur, Dieu d'Israël, dans tous les siècles des siècles ! Ainsi soit-il, ainsi soit-il !
